"name","parent","type","size"
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\terminal_theme.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",3370
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\text.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",44666
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\theme.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",3627
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\themes.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",102
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\traceback.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",26060
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\tree.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",9169
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_cell_widths.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",10096
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_emoji_codes.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",140235
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_emoji_replace.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",1064
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_export_format.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",2114
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_extension.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",265
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_inspect.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",9695
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_log_render.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",3225
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_loop.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",1236
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_palettes.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",7063
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_pick.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",423
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_ratio.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",5472
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_spinners.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",19919
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_stack.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",351
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_timer.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",417
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_win32_console.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",22820
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_windows.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",1926
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_windows_renderer.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",2783
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\_wrap.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",1840
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__init__.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",5944
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__main__.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","file",8808
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich","dir",1086797
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\abc.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",1920
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\align.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",13469
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\ansi.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",10446
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\box.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",12984
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\cells.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",6434
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\color.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",27376
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\color_triplet.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",1868
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\columns.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",10639
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\console.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",121258
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\constrain.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2460
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\containers.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",10801
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\control.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",11892
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\default_styles.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",12492
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\emoji.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",4793
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\errors.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2324
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\filesize.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",3295
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\file_proxy.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",3772
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\highlighter.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",10983
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\jupyter.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",6399
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\live.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",21127
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\live_render.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",5140
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\logging.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",14229
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\markup.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",10433
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\measure.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",7266
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\padding.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",7482
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\pager.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2240
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\palette.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",5973
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\panel.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",11154
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\pretty.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",43832
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\progress.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",82495
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\progress_bar.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",11003
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\protocol.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2091
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\region.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",654
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\repr.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",7675
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\scope.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",4345
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\screen.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2769
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\segment.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",31536
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\spinner.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",6885
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\style.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",34134
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\styled.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2434
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\syntax.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",41962
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\table.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",48489
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\terminal_theme.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",3700
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\text.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",64086
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\theme.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",7138
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\themes.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",350
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\traceback.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",31717
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_cell_widths.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",7828
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_emoji_codes.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",208515
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_emoji_replace.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",1927
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_export_format.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2332
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_extension.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",628
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_log_render.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",4762
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_loop.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2108
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_palettes.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",5244
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_pick.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",789
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_ratio.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",7927
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_spinners.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",13677
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_win32_console.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",30164
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_windows.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2823
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\_wrap.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",2779
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__\__init__.cpython-311.pyc","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\rich\__pycache__","file",7350
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\six.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor","file",34549
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor","dir",126072
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\after.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",1496
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\before.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",1376
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\before_sleep.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",1908
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\nap.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",1383
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\retry.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",7550
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\stop.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",2790
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\tornadoweb.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",2145
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\wait.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",8011
"D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity\_asyncio.py","D:\Documents\GB\python_spec\venv\Lib\site-packages\pip\_vendor\tenacity","file",3314
